Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2024-12-03,737.6965942382812,96002.1640625,3620.711669921875,2.525527000427246,744.779296875,96297.203125,3670.2197265625,2.864886999130249,625.9749755859375,93629.5625,3504.226318359375,2.3610100746154785,647.6990966796875,95854.59375,3643.7421875,2.7139201164245605,4177512806,67067810961,36839829742,43498034453
2024-12-04,739.2527465820312,98768.53125,3841.3310546875,2.3544440269470215,793.3505249023438,99207.328125,3895.17431640625,2.6703460216522217,723.5433349609375,94660.5234375,3617.74462890625,2.2956318855285645,737.6965942382812,95988.53125,3620.03759765625,2.525563955307007,5614818578,77199817112,56799745752,22033216003
2024-12-05,714.3219604492188,96593.5703125,3811.00830078125,2.295206069946289,739.947509765625,103900.46875,3956.54150390625,2.484998941421509,695.9388427734375,91998.78125,3683.4208984375,2.1888630390167236,739.253662109375,98741.5390625,3840.844482421875,2.354448080062866,3771629643,149218945580,60568296606,21253973296
2024-12-06,732.0062866210938,99920.7109375,4005.810546875,2.424736976623535,746.1255493164062,102039.8828125,4093.172119140625,2.4604899883270264,708.4383544921875,96514.875,3782.681396484375,2.2395100593566895,717.95849609375,97074.2265625,3792.20849609375,2.2509119510650635,2870854029,94534772658,52853668566,13380810341
2024-12-07,750.2726440429688,99923.3359375,4002.692626953125,2.616624116897583,761.0914306640625,100563.3828125,4029.452880859375,2.6172640323638916,730.8739624023438,99030.8828125,3974.17626953125,2.396322011947632,732.0062866210938,99916.7109375,4006.02880859375,2.424743890762329,2326982728,44177510897,22574636761,12359080774
2024-12-08,743.295654296875,101236.015625,4005.70458984375,2.6083478927612305,757.5942993164062,101399.9921875,4018.0,2.6408751010894775,729.051513671875,98771.515625,3927.85400390625,2.4924449920654297,751.73193359375,99921.9140625,4007.690673828125,2.6165449619293213,2035017685,44125751925,20943378971,10558694953
2024-12-09,689.9243774414062,97432.71875,3718.6904296875,2.218951940536499,743.295654296875,101272.5078125,4008.77783203125,2.608304977416992,662.2440795898438,94355.9140625,3525.23291015625,2.103071928024292,743.295654296875,101237.0625,4006.101806640625,2.608304977416992,3267965774,110676473908,57029832059,19372805327
2024-12-10,676.98291015625,96675.4296875,3631.833740234375,2.3691599369049072,704.5599975585938,98270.15625,3780.75341796875,2.411073923110962,650.5972900390625,94321.2578125,3520.365234375,1.912253975868225,689.9243774414062,97441.234375,3719.00048828125,2.219235897064209,3102408468,104823780634,58416417599,26630797341
2024-12-11,711.8114013671875,101173.03125,3832.822021484375,2.4000699520111084,712.8771362304688,101913.359375,3850.765380859375,2.4658830165863037,660.154052734375,95747.2265625,3567.56640625,2.2391629219055176,676.98291015625,96656.0625,3631.276123046875,2.3693089485168457,2276828057,85391409936,35968053196,14234882608
2024-12-12,705.9442138671875,100043.0,3883.1015625,2.3427700996398926,725.2216796875,102524.9140625,3987.005859375,2.481632947921753,700.1067504882812,99339.953125,3800.0908203125,2.3169939517974854,711.8114013671875,101167.8046875,3833.172119140625,2.400054931640625,2393129125,72073983533,42971675764,10907030447
2024-12-13,726.2548217773438,101459.2578125,3911.205322265625,2.421319007873535,729.6268920898438,101888.8046875,3967.395263671875,2.4723498821258545,698.5020751953125,99233.28125,3855.023681640625,2.2943921089172363,705.9443359375,100046.6484375,3883.030029296875,2.342726945877075,2449855057,56894751583,34895127659,9425468612
2024-12-14,715.6956787109375,101372.96875,3868.4052734375,2.398705005645752,731.6613159179688,102618.8828125,3943.278076171875,2.520582914352417,705.5390014648438,100634.0546875,3826.761962890625,2.357938051223755,726.2548217773438,101451.4375,3910.847900390625,2.421319007873535,1957844883,40422968793,28756190559,7815885534
2024-12-15,719.13427734375,104298.6953125,3951.941162109375,2.4469499588012695,723.0733032226562,105047.5390625,3971.498046875,2.4654200077056885,703.1802978515625,101227.03125,3832.0966796875,2.36962890625,715.6956787109375,101373.53125,3868.441162109375,2.398703098297119,1831103596,51145914137,25069616984,6045150094
2024-12-16,720.3263549804688,106029.71875,3987.48095703125,2.4886579513549805,730.0011596679688,107780.578125,4106.95556640625,2.568895101547241,704.34130859375,103322.984375,3882.705322265625,2.3448920249938965,719.13427734375,104293.578125,3951.65283203125,2.4469990730285645,2276490785,91020417816,46536359669,12061755485
2024-12-17,716.6824951171875,106140.6015625,3886.76611328125,2.565190076828003,735.7572021484375,108268.4453125,4040.337890625,2.717674970626831,713.72900390625,105291.734375,3849.28662109375,2.4457170963287354,720.3263549804688,106030.6875,3987.333984375,2.488598108291626,2363860623,68589364868,35418700472,17019845093
2024-12-18,687.623779296875,100041.5390625,3618.791259765625,2.3033180236816406,721.7589111328125,106470.609375,3902.715576171875,2.584602117538452,686.6619262695312,100041.5390625,3617.840576171875,2.2874019145965576,716.7249145507812,106147.296875,3886.886962890625,2.5652310848236084,2702479586,93865656139,48946681636,19855585018
2024-12-19,666.5693359375,97490.953125,3417.927978515625,2.2488911151885986,704.4877319335938,102748.1484375,3717.662353515625,2.4264090061187744,651.0365600585938,95587.6796875,3330.87255859375,2.169593095779419,687.6243896484375,100070.6875,3619.58203125,2.3033039569854736,2806454484,97221662392,58879190250,23020304511
2024-12-20,678.0866088867188,97755.9296875,3472.553466796875,2.276885986328125,679.4436645507812,98098.9140625,3496.327392578125,2.346127986907959,619.5003662109375,92175.1796875,3098.20361328125,1.9695470333099365,666.5693359375,97484.6953125,3417.93017578125,2.2488820552825928,3064285256,105634083408,66383827229,26858734292
2024-12-21,663.2794799804688,97224.7265625,3337.222412109375,2.238111972808838,692.6364135742188,99507.1015625,3552.921630859375,2.381589889526367,652.6074829101562,96426.5234375,3293.505615234375,2.2037529945373535,678.0866088867188,97756.1953125,3472.589111328125,2.276900053024292,2185739949,51765334294,31579389836,14987697762
2024-12-22,648.7047119140625,95104.9375,3277.53515625,2.1993319988250732,668.8275146484375,97360.265625,3398.657470703125,2.2909209728240967,639.608642578125,94202.1875,3219.294921875,2.167088031768799,663.2660522460938,97218.3203125,3336.998779296875,2.2377939224243164,1091595586,43147981314,24780768375,11275662705
2024-12-23,693.000732421875,94686.2421875,3415.785400390625,2.2572619915008545,697.39990234375,96416.2109375,3461.52783203125,2.2684519290924072,637.9652709960938,92403.1328125,3217.36865234375,2.1352620124816895,648.7047119140625,95099.390625,3277.51416015625,2.19943904876709,1738271695,65239002919,34496081389,10144129668
2024-12-24,696.7411499023438,98676.09375,3492.0498046875,2.3246240615844727,698.4424438476562,99404.0625,3535.857666015625,2.346191883087158,681.998046875,93448.015625,3355.609130859375,2.2144899368286133,693.000732421875,94684.34375,3415.738037109375,2.2572829723358154,1145844254,47114953674,23083678195,5976090472
2024-12-25,702.3269653320312,99299.1953125,3493.2353515625,2.2959699630737305,711.9866333007812,99478.75,3542.833740234375,2.3278110027313232,695.9627075195312,97593.46875,3440.09716796875,2.263763904571533,696.7411499023438,98675.9140625,3491.95751953125,2.324634075164795,893387310,33700394629,17651873225,3967858677
2024-12-26,688.360107421875,95795.515625,3331.225830078125,2.154339075088501,718.1624145507812,99884.5703125,3512.6044921875,2.311979055404663,683.262451171875,95137.8828125,3302.306396484375,2.134114980697632,702.3269653320312,99297.6953125,3493.30419921875,2.2958950996398926,1253518341,47054980873,22247726776,5466927247
2024-12-27,690.4293823242188,94164.859375,3328.9169921875,2.1416499614715576,709.6464233398438,97294.84375,3436.710693359375,2.231316089630127,685.1991577148438,93310.7421875,3302.57568359375,2.1235098838806152,688.3508911132812,95704.9765625,3331.0537109375,2.154330015182495,1884726979,52419934565,24091627403,5426840159
2024-12-28,720.9590454101562,95163.9296875,3397.90234375,2.180824041366577,729.3158569335938,95525.8984375,3419.920166015625,2.1994919776916504,690.4293823242188,94014.2890625,3318.033935546875,2.1350059509277344,690.4293823242188,94160.1875,3328.774658203125,2.141666889190674,1890880986,24107436185,14305648523,2759395789
2024-12-29,693.7545166015625,93530.2265625,3349.513427734375,2.093179941177368,722.7669677734375,95174.875,3406.6484375,2.192812919616699,689.4752197265625,92881.7890625,3321.664794921875,2.071950912475586,720.9590454101562,95174.0546875,3397.862548828125,2.180833101272583,1647228348,29635885267,13440907792,3053146362
2024-12-30,704.1463012695312,92643.2109375,3356.392578125,2.0575709342956543,711.03564453125,94903.3203125,3428.52734375,2.143188953399658,686.9070434570312,91317.1328125,3298.804443359375,2.0002310276031494,693.7542724609375,93527.1953125,3349.5859375,2.093189001083374,1790325219,56188003691,26981583962,6671570513
2024-12-31,700.9868774414062,93429.203125,3332.53173828125,2.0801279544830322,713.5983276367188,96090.6015625,3444.396728515625,2.1409740447998047,698.0257568359375,91914.03125,3311.41259765625,2.014132022857666,704.1463012695312,92643.25,3356.394775390625,2.0575449466705322,2372886701,43625106843,20845452085,4725443244
2025-01-01,706.512939453125,94419.7578125,3353.504150390625,2.322340965270996,709.198974609375,94929.8671875,3366.531494140625,2.3467729091644287,699.7586059570312,92788.125,3310.255859375,2.079150915145874,700.9868774414062,93425.1015625,3332.406494140625,2.0801210403442383,1420234997,24519888919,14195410493,7677226237
2025-01-02,705.6785888671875,96886.875,3451.392578125,2.403369903564453,714.4386596679688,97739.8203125,3493.4482421875,2.435502052307129,697.7047119140625,94201.5703125,3348.35205078125,2.322395086288452,706.512451171875,94416.2890625,3353.412109375,2.3224079608917236,1880664942,46009564411,22243574698,8345904442
2025-01-03,713.6435546875,98107.4296875,3605.009765625,2.4528961181640625,715.0968627929688,98956.9140625,3627.0556640625,2.4745519161224365,697.5460815429688,96034.6171875,3421.83154296875,2.3971331119537354,705.6785888671875,96881.7265625,3451.680908203125,2.4033749103546143,1822243906,35611391163,21877299255,5804528036
2025-01-04,713.8411865234375,98236.2265625,3657.706787109375,2.4195950031280518,721.15625,98734.4296875,3669.19677734375,2.5043840408325195,708.851318359375,97562.9765625,3574.326904296875,2.4067139625549316,713.6435546875,98106.9921875,3605.20068359375,2.452897071838379,1524500208,22342608078,16060610759,4395986073
2025-01-05,709.25830078125,98314.9609375,3634.103759765625,2.3997271060943604,713.8411865234375,98813.3046875,3673.81298828125,2.4255449771881104,703.0022583007812,97291.765625,3594.616943359375,2.3343610763549805,713.8411865234375,98233.90625,3657.7431640625,2.4195799827575684,1411808759,20525254825,12830306908,4125625773
2025-01-06,729.4000854492188,102078.0859375,3688.611328125,2.418807029724121,745.153564453125,102482.875,3743.941650390625,2.4552509784698486,706.1865844726562,97926.1484375,3611.21435546875,2.376384973526001,709.25830078125,98314.953125,3634.11376953125,2.399725914001465,2056633884,51823432705,23973574043,4383804466
2025-01-07,697.368896484375,96922.703125,3381.577392578125,2.2723500728607178,733.0914306640625,102712.484375,3701.10693359375,2.460566997528076,691.5519409179688,96132.875,3358.08984375,2.2659060955047607,729.3932495117188,102248.8515625,3688.34130859375,2.4187939167022705,2200352831,58685738547,32235312545,7375576966
2025-01-08,695.837158203125,95043.5234375,3326.329345703125,2.375304937362671,706.7611083984375,97258.3203125,3413.682861328125,2.3951570987701416,677.1226196289062,92525.84375,3209.214599609375,2.2129290103912354,697.368896484375,96924.1640625,3381.615478515625,2.27236008644104,2189465209,63875859171,34337730882,8537147723
2025-01-09,685.1207275390625,92484.0390625,3219.4306640625,2.275212049484253,700.9730224609375,95349.71875,3355.8623046875,2.389349937438965,675.7342529296875,91220.84375,3159.384033203125,2.2393898963928223,695.837158203125,95043.484375,3326.359619140625,2.375308036804199,1931492677,62777261693,28815726276,6033281189
2025-01-10,693.6244506835938,94701.453125,3267.489990234375,2.343251943588257,700.4706420898438,95770.609375,3320.50048828125,2.3639349937438965,683.6865844726562,92250.09375,3196.1103515625,2.2559070587158203,685.120361328125,92494.4921875,3219.49658203125,2.2751669883728027,1680784122,62058693684,26503845190,5315424125
2025-01-11,696.6578369140625,94566.59375,3282.2177734375,2.576770067214966,700.7665405273438,94977.6875,3317.654296875,2.5923891067504883,690.4573364257812,93840.046875,3219.69873046875,2.328618049621582,693.6244506835938,94700.8359375,3267.5224609375,2.3432459831237793,1290072226,18860894100,11772144561,7962865928
2025-01-12,693.0482788085938,94488.4375,3265.951171875,2.5063140392303467,697.9985961914062,95367.5390625,3298.018310546875,2.5779190063476562,689.8890991210938,93712.5078125,3224.510498046875,2.4730029106140137,696.6578369140625,94565.7265625,3282.150390625,2.576788902282715,1291862069,20885130965,11647743556,5572029190
2025-01-13,688.2675170898438,94516.5234375,3135.499755859375,2.522934913635254,699.4813842773438,95837.0,3335.193603515625,2.5590319633483887,659.7593994140625,89260.1015625,2920.5927734375,2.3397669792175293,693.048095703125,94488.890625,3266.095458984375,2.5063729286193848,2127442444,72978998252,39911742769,10540895915
2025-01-14,698.6196899414062,96534.046875,3223.6845703125,2.669132947921753,699.8079223632812,97352.6640625,3254.75146484375,2.6874170303344727,686.4327392578125,94322.15625,3126.805908203125,2.516187906265259,688.2675170898438,94519.0078125,3135.670166015625,2.522891044616699,1566844744,53769675818,22847737224,8454377085
2025-01-15,714.0284423828125,100504.4921875,3450.53759765625,3.155057907104492,714.6610107421875,100697.234375,3473.1015625,3.1775259971618652,688.7565307617188,96501.640625,3186.139892578125,2.655668020248413,698.6196899414062,96534.046875,3223.6845703125,2.6691670417785645,1856118408,57805923627,25991614661,22195175230
2025-01-16,708.2980346679688,99756.90625,3308.34521484375,3.245539903640747,717.0333251953125,100781.5859375,3458.1806640625,3.388071060180664,701.2029418945312,97364.4453125,3265.67578125,2.938015937805176,714.0716552734375,100505.296875,3450.30517578125,3.155390977859497,1899114340,54103781805,26395516475,26379764731
2025-01-17,721.75048828125,104462.0390625,3474.107177734375,3.2986350059509277,729.853515625,105884.2265625,3525.54345703125,3.34301495552063,708.1862182617188,99948.90625,3307.31103515625,3.1815829277038574,708.2980346679688,100025.765625,3308.191162109375,3.245321035385132,1946000436,71888972663,28200207229,13511699686
2025-01-18,709.4249877929688,104408.0703125,3305.78955078125,3.2740190029144287,723.0932006835938,104913.203125,3493.06005859375,3.2986679077148438,695.2164306640625,102226.6171875,3228.333740234375,3.0726840496063232,721.75048828125,104124.953125,3473.563720703125,3.2986679077148438,2200623289,50445655726,32420094038,11851170238
